# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Oct 25 09:55:36 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00061788 -1.40000 10.00000 0.8205112815 2.4256919815    0.819  0.396  3.8151  4.168    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-13      0.00 8.508e-01 1.488e-01 7.659e-05 2.109e-05 1.929e-04 -1.000 4.916e-04 3.781 3.745 3.956 3.378
0.00061788 -1.40000 10.00000 0.8226574659 2.4263979701    0.821  0.414  3.8150  4.150    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-13      0.00 8.501e-01 1.494e-01 7.690e-05 2.118e-05 1.937e-04 -1.000 4.915e-04 3.734 3.698 3.909 3.331
0.00061788 -1.40000 10.00000 0.8287704587 2.4283858173    0.827  0.471  3.8137  4.092    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-13      0.00 8.484e-01 1.511e-01 7.776e-05 2.141e-05 1.958e-04 -1.000 4.915e-04 3.594 3.555 3.768 3.187
0.00061788 -1.40000 10.00000 0.8338825107 2.4300224659    0.832  0.525  3.8104  4.027    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-13      0.00 8.469e-01 1.526e-01 7.847e-05 2.161e-05 1.976e-04 -1.000 4.916e-04 3.459 3.419 3.636 3.044
0.00061788 -1.40000 10.00000 0.8347485065 2.4302974363    0.833  0.535  3.8095  4.014    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-13      0.00 8.467e-01 1.528e-01 7.859e-05 2.164e-05 1.979e-04 -1.000 4.916e-04 3.434 3.393 3.612 3.017
0.00061788 -1.40000 10.00000 0.8363025784 2.4307892425    0.835  0.555  3.8070  3.985    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.99e-13      0.00 8.462e-01 1.533e-01 7.880e-05 2.170e-05 1.984e-04 -1.000 4.915e-04 3.384 3.342 3.565 2.961
0.00061788 -1.40000 10.00000 0.8393462300 2.4317463805    0.838  0.597  3.8001  3.916    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.93e-13      0.00 8.454e-01 1.541e-01 7.922e-05 2.182e-05 1.995e-04 -1.000 4.915e-04 3.277 3.234 3.467 2.838
0.00061788 -1.40000 10.00000 0.8415318727 2.4324287906    0.840  0.632  3.7919  3.850    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.93e-13      0.00 8.441e-01 1.554e-01 7.998e-05 2.202e-05 2.014e-04 -1.000 4.868e-04 3.190 3.145 3.392 2.732
0.00061788 -1.40000 10.00000 0.8431609869 2.4329347936    0.841  0.660  3.7826  3.785    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-13      0.00 8.359e-01 1.636e-01 8.390e-05 2.308e-05 2.109e-04 -1.000 4.857e-04 3.120 3.074 3.336 2.641
0.00061788 -1.40000 10.00000 0.8446761966 2.4334034037    0.843  0.687  3.7713  3.714    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.19e-13      0.00 8.137e-01 1.858e-01 9.282e-05 2.547e-05 2.324e-04 -1.000 4.825e-04 3.052 3.007 3.289 2.550
0.00061788 -1.40000 10.00000 0.8457543850 2.4337356802    0.844  0.709  3.7620  3.655    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 7.898e-01 2.096e-01 1.011e-04 2.770e-05 2.521e-04 -1.000 5.861e-04 2.998 2.954 3.254 2.477
0.00061788 -1.40000 10.00000 0.8467389941 2.4340382676    0.845  0.738  3.7533  3.592    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-12      0.00 7.766e-01 2.228e-01 1.058e-04 2.894e-05 2.632e-04 -1.000 5.863e-04 2.926 2.886 3.202 2.391
0.00061788 -1.40000 10.00000 0.8475045562 2.4342729793    0.845  0.771  3.7474  3.536    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-12      0.00 7.703e-01 2.291e-01 1.080e-04 2.952e-05 2.684e-04 -1.000 6.153e-04 2.843 2.806 3.133 2.298
0.00061788 -1.40000 10.00000 0.8482393026 2.4344977852    0.846  0.812  3.7426  3.476    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-12      0.00 7.662e-01 2.332e-01 1.094e-04 2.990e-05 2.718e-04 -1.000 5.832e-04 2.741 2.707 3.043 2.190
0.00061788 -1.40000 10.00000 0.8483572602 2.4345338343    0.846  0.820  3.7421  3.466    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 7.657e-01 2.337e-01 1.096e-04 2.995e-05 2.722e-04 -1.000 5.959e-04 2.720 2.686 3.023 2.168
0.00061788 -1.40000 10.00000 0.8489781618 2.4347233983    0.847  0.866  3.7392  3.409    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-12      0.00 7.632e-01 2.362e-01 1.103e-04 3.014e-05 2.739e-04 -1.000 6.353e-04 2.606 2.574 2.916 2.050
0.00061788 -1.40000 10.00000 0.8495013118 2.4348828709    0.847  0.908  3.7371  3.359    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-12      0.00 7.612e-01 2.382e-01 1.108e-04 3.028e-05 2.752e-04 -1.000 6.351e-04 2.501 2.471 2.817 1.943
0.00061788 -1.40000 10.00000 0.8500000238 2.4350346840    0.848  0.951  3.7352  3.308    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 7.593e-01 2.400e-01 1.112e-04 3.039e-05 2.761e-04 -1.000 6.396e-04 2.393 2.365 2.714 1.833
0.00061788 -1.40000 10.00000 0.8501830697 2.4350903537    0.848  0.967  3.7345  3.289    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-12      0.00 7.586e-01 2.407e-01 1.113e-04 3.043e-05 2.765e-04 -1.000 6.434e-04 2.352 2.324 2.676 1.792
0.00061788 -1.40000 10.00000 0.8507045507 2.4352488004    0.848  1.017  3.7327  3.232    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-12      0.00 7.567e-01 2.427e-01 1.116e-04 3.054e-05 2.773e-04 -1.000 6.232e-04 2.228 2.202 2.557 1.666
0.00061788 -1.40000 10.00000 0.8511369824 2.4353800211    0.849  1.061  3.7312  3.182    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-12      0.00 7.550e-01 2.444e-01 1.117e-04 3.063e-05 2.779e-04 -1.000 5.975e-04 2.117 2.093 2.450 1.554
0.00061788 -1.40000 10.00000 0.8515806794 2.4355145009    0.849  1.110  3.7297  3.127    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-12      0.00 7.532e-01 2.462e-01 1.116e-04 3.081e-05 2.785e-04 -1.000 6.061e-04 1.994 1.972 2.332 1.430
0.00061788 -1.40000 10.00000 0.8519831896 2.4356363581    0.849  1.158  3.7281  3.073    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.64e-12      0.00 7.515e-01 2.479e-01 1.111e-04 3.116e-05 2.789e-04 -1.000 6.347e-04 1.874 1.854 2.217 1.309
0.00061788 -1.40000 10.00000 0.8523481488 2.4357467327    0.850  1.206  3.7266  3.020    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-12      0.00 7.501e-01 2.493e-01 1.105e-04 3.174e-05 2.792e-04 -1.000 6.396e-04 1.756 1.738 2.104 1.190
0.00061788 -1.40000 10.00000 0.8526862860 2.4358488984    0.850  1.253  3.7251  2.967    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -7.94e-12      0.00 7.488e-01 2.506e-01 1.096e-04 3.260e-05 2.795e-04 -1.000 6.230e-04 1.637 1.620 1.989 1.070
0.00061788 -1.40000 10.00000 0.8529929519 2.4359414748    0.850  1.300  3.7235  2.913    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-12      0.00 7.476e-01 2.517e-01 1.086e-04 3.365e-05 2.797e-04 -1.000 6.291e-04 1.520 1.505 1.877 0.951
0.00061788 -1.40000 10.00000 0.8532878757 2.4360304343    0.850  1.349  3.7219  2.858    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-11      0.00 7.467e-01 2.527e-01 1.076e-04 3.480e-05 2.799e-04 -1.000 6.489e-04 1.397 1.384 1.759 0.827
0.00061788 -1.40000 10.00000 0.8535386920 2.4361060338    0.850  1.395  3.7203  2.806    3  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-11      0.00 7.459e-01 2.535e-01 1.068e-04 3.577e-05 2.800e-04 -1.000 6.456e-04 1.283 1.272 1.650 0.712
0.00061788 -1.40000 10.00000 0.8537765741 2.4361776876    0.851  1.441  3.7186  2.753    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-11      0.00 7.453e-01 2.540e-01 1.062e-04 3.655e-05 2.801e-04 -1.000 6.136e-04 1.166 1.158 1.540 0.594
0.00061788 -1.40000 10.00000 0.8539999127 2.4362449188    0.851  1.489  3.7168  2.698    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-11      0.00 7.450e-01 2.544e-01 1.057e-04 3.713e-05 2.802e-04 -1.000 6.063e-04 1.046 1.041 1.426 0.473
0.00061788 -1.40000 10.00000 0.8541920185 2.4363027158    0.851  1.534  3.7151  2.646    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-11      0.00 7.447e-01 2.547e-01 1.054e-04 3.752e-05 2.802e-04 -1.000 6.519e-04 0.934 0.931 1.320 0.360
0.00061788 -1.40000 10.00000 0.8543779254 2.4363586193    0.851  1.582  3.7132  2.591    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-11      0.00 7.445e-01 2.549e-01 1.052e-04 3.776e-05 2.803e-04 -1.000 6.525e-04 0.816 0.816 1.208 0.241
0.00061788 -1.40000 10.00000 0.8545442820 2.4364086201    0.851  1.628  3.7114  2.538    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-11      0.00 7.444e-01 2.549e-01 1.052e-04 3.783e-05 2.803e-04 -1.000 6.526e-04 0.701 0.704 1.100 0.125
0.00061788 -1.40000 10.00000 0.8546925783 2.4364531738    0.851  1.672  3.7096  2.486    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-11      0.00 7.444e-01 2.549e-01 1.051e-04 3.785e-05 2.803e-04 -1.000 6.526e-04 0.589 0.595 0.995 0.013
0.00061788 -1.40000 10.00000 0.8548340201 2.4364956516    0.850  1.719  3.7076  2.431    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.787e-05 2.803e-04 -1.000 6.527e-04 0.473 0.482 0.887 -0.105
0.00061788 -1.40000 10.00000 0.8549611568 2.4365338195    0.850  1.764  3.7056  2.378    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.788e-05 2.803e-04 -1.000 6.527e-04 0.360 0.371 0.781 -0.220
0.00061788 -1.40000 10.00000 0.8550776243 2.4365687730    0.850  1.809  3.7036  2.325    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -5.98e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.789e-05 2.803e-04 -1.000 6.527e-04 0.247 0.261 0.676 -0.334
0.00061788 -1.40000 10.00000 0.8551861644 2.4366013374    0.850  1.854  3.7016  2.271    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.791e-05 2.803e-04 -1.000 6.526e-04 0.134 0.151 0.571 -0.449
0.00061788 -1.40000 10.00000 0.8552840352 2.4366306927    0.850  1.898  3.6995  2.219    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.792e-05 2.803e-04 -1.000 6.527e-04 0.024 0.045 0.469 -0.560
0.00061788 -1.40000 10.00000 0.8553760052 2.4366582710    0.850  1.943  3.6974  2.166    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-11      0.00 7.444e-01 2.550e-01 1.051e-04 3.793e-05 2.803e-04 -1.000 6.527e-04 -0.086 -0.062 0.368 -0.671
0.00061788 -1.40000 10.00000 0.8554647565 2.4366848778    0.849  1.988  3.6952  2.112    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.794e-05 2.803e-04 -1.000 6.527e-04 -0.199 -0.170 0.265 -0.785
0.00061788 -1.40000 10.00000 0.8555495143 2.4367102813    0.849  2.029  3.6931  2.062    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.795e-05 2.803e-04 -1.000 6.527e-04 -0.304 -0.271 0.170 -0.890
0.00061788 -1.40000 10.00000 0.8556563854 2.4367423045    0.848  2.066  3.6914  2.018    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.796e-05 2.803e-04 -1.000 6.527e-04 -0.396 -0.360 0.085 -0.983
0.00061788 -1.40000 10.00000 0.8556893468 2.4367521793    0.848  2.056  3.6921  2.031    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.796e-05 2.803e-04 -1.000 6.527e-04 -0.369 -0.335 0.108 -0.956
0.00061788 -1.40000 10.00000 0.8557305336 2.4367645170    0.848  2.041  3.6931  2.050    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.797e-05 2.803e-04 -1.000 6.526e-04 -0.332 -0.300 0.141 -0.919
0.00061788 -1.40000 10.00000 0.8557611704 2.4367736936    0.848  2.062  3.6921  2.025    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.797e-05 2.803e-04 -1.000 6.527e-04 -0.385 -0.350 0.093 -0.972
0.00061788 -1.40000 10.00000 0.8558210135 2.4367916161    0.848  2.104  3.6899  1.973    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.798e-05 2.803e-04 -1.000 6.526e-04 -0.491 -0.452 -0.003 -1.078
0.00061788 -1.40000 10.00000 0.8558759689 2.4368080722    0.847  2.145  3.6877  1.923    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.798e-05 2.803e-04 -1.000 6.527e-04 -0.593 -0.549 -0.094 -1.181
0.00061788 -1.40000 10.00000 0.8559284806 2.4368237943    0.847  2.187  3.6854  1.872    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-10      0.00 7.443e-01 2.550e-01 1.051e-04 3.799e-05 2.803e-04 -1.000 6.527e-04 -0.698 -0.648 -0.187 -1.286
0.00061788 -1.40000 10.00000 0.8559752703 2.4368378013    0.846  2.227  3.6832  1.823    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.799e-05 2.803e-04 -1.000 6.527e-04 -0.798 -0.745 -0.276 -1.388
0.00061788 -1.40000 10.00000 0.8560194969 2.4368510394    0.846  2.268  3.6809  1.773    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.800e-05 2.803e-04 -1.000 6.526e-04 -0.900 -0.842 -0.366 -1.492
0.00061788 -1.40000 10.00000 0.8560589552 2.4368628490    0.845  2.307  3.6787  1.725    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.800e-05 2.803e-04 -1.000 6.528e-04 -0.997 -0.934 -0.450 -1.590
0.00061788 -1.40000 10.00000 0.8560959101 2.4368739081    0.845  2.346  3.6764  1.677    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.801e-05 2.803e-04 -1.000 6.527e-04 -1.094 -1.026 -0.534 -1.689
0.00061788 -1.40000 10.00000 0.8561300635 2.4368841279    0.844  2.384  3.6741  1.629    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.801e-05 2.803e-04 -1.000 6.527e-04 -1.190 -1.117 -0.616 -1.787
0.00061788 -1.40000 10.00000 0.8561620116 2.4368936870    0.843  2.423  3.6717  1.580    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.801e-05 2.803e-04 -1.000 6.527e-04 -1.286 -1.208 -0.697 -1.884
0.00061788 -1.40000 10.00000 0.8561975360 2.4369043151    0.843  2.469  3.6689  1.522    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -6.91e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.802e-05 2.803e-04 -1.000 6.527e-04 -1.402 -1.316 -0.794 -2.001
0.00061788 -1.40000 10.00000 0.8562247753 2.4369124638    0.842  2.507  3.6665  1.474    3  0.000  0.500     7.20     5.67     4.02     3.11     2.51  3 -7.97e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.802e-05 2.803e-04 -1.000 6.526e-04 -1.497 -1.403 -0.871 -2.096
0.00061788 -1.40000 10.00000 0.8562553525 2.4369216104    0.841  2.553  3.6636  1.416    3  0.000  0.500     8.13     6.29     4.45     3.44     2.78  3 -9.48e-10      0.00 7.443e-01 2.550e-01 1.050e-04 3.802e-05 2.803e-04 -1.000 6.527e-04 -1.612 -1.508 -0.963 -2.212
0.00061788 -1.40000 10.00000 0.8562834263 2.4369300074    0.840  2.598  3.6606  1.358    3  0.000  0.500     9.19     6.98     4.91     3.80     3.08  3 -1.13e-09      0.00 7.443e-01 2.550e-01 1.050e-04 3.803e-05 2.803e-04 -1.000 6.526e-04 -1.725 -1.612 -1.052 -2.326
0.00061788 -1.40000 10.00000 0.8563095927 2.4369378334    0.838  2.644  3.6576  1.300    3  0.000  0.500    10.39     7.76     5.43     4.21     3.41  3 -1.34e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.803e-05 2.803e-04 -1.000 6.526e-04 -1.840 -1.714 -1.139 -2.439
0.00061788 -1.40000 10.00000 0.8563329577 2.4369448211    0.837  2.688  3.6547  1.243    3  0.000  0.500    11.70     8.59     5.99     4.65     3.77  3 -1.58e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.803e-05 2.803e-04 -1.000 6.526e-04 -1.950 -1.811 -1.223 -2.545
0.00061788 -1.40000 10.00000 0.8563545346 2.4369512736    0.836  2.732  3.6516  1.186    3  0.000  0.500    13.19     9.52     6.60     5.13     4.16  3 -1.87e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.803e-05 2.803e-04 -1.000 6.527e-04 -2.060 -1.907 -1.306 -2.651
0.00061788 -1.40000 10.00000 0.8563750386 2.4369574049    0.834  2.777  3.6485  1.128    3  0.000  0.500    14.90    10.57     7.29     5.68     4.61  2 -2.22e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.804e-05 2.803e-04 -1.000 6.527e-04 -2.172 -2.005 -1.390 -2.758
0.00061788 -1.40000 10.00000 0.8563927412 2.4369626982    0.832  2.818  3.6456  1.074    3  0.000  0.500    16.70    11.65     8.01     6.25     5.06  2 -2.61e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.804e-05 2.803e-04 -1.000 6.527e-04 -2.276 -2.094 -1.467 -2.857
0.00061788 -1.40000 10.00000 0.8564095497 2.4369677240    0.830  2.861  3.6425  1.019    3  0.000  0.500    18.77    12.87     8.81     6.88     5.58  2 -3.07e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.804e-05 2.803e-04 -1.000 6.527e-04 -2.382 -2.185 -1.544 -2.957
0.00061788 -1.40000 10.00000 0.8564252853 2.4369724287    0.828  2.903  3.6395  0.963    3  0.000  0.500    21.09    14.22     9.69     7.58     6.15  2 -3.61e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.804e-05 2.803e-04 -1.000 6.526e-04 -2.488 -2.275 -1.619 -3.057
0.00061788 -1.40000 10.00000 0.8564394712 2.4369766699    0.826  2.944  3.6366  0.909    3  0.000  0.500    23.61    15.66    10.62     8.32     6.75  2 -4.22e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.804e-05 2.803e-04 -1.000 6.527e-04 -2.590 -2.359 -1.688 -3.152
0.00061788 -1.40000 10.00000 0.8564526439 2.4369806081    0.824  2.985  3.6335  0.855    3  0.000  0.500    26.46    17.26    11.65     9.15     7.42  2 -4.94e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.526e-04 -2.691 -2.442 -1.754 -3.246
0.00061788 -1.40000 10.00000 0.8564653993 2.4369844214    0.821  3.026  3.6304  0.800    3  0.000  0.500    29.72    19.07    12.81    10.07     8.18  1 -5.81e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -2.795 -2.527 -1.822 -3.342
0.00061788 -1.40000 10.00000 0.8564767838 2.4369878247    0.818  3.066  3.6275  0.747    3  0.000  0.500    33.20    20.96    14.02    11.04     8.96  1 -6.77e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.526e-04 -2.895 -2.607 -1.887 -3.432
0.00061788 -1.40000 10.00000 0.8564875722 2.4369910498    0.815  3.106  3.6243  0.693    3  0.000  0.500    37.18    23.08    15.38    12.13     9.85  1 -7.91e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.526e-04 -2.994 -2.686 -1.948 -3.522
0.00061788 -1.40000 10.00000 0.8564978242 2.4369941144    0.811  3.146  3.6213  0.639    3  0.000  0.500    41.66    25.43    16.87    13.32    10.82  1 -9.26e-09      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -3.095 -2.767 -2.012 -3.614
0.00061788 -1.40000 10.00000 0.8565073609 2.4369969651    0.807  3.185  3.6184  0.585    3  0.000  0.500    46.60    27.98    18.47    14.62    11.87  1 -1.08e-08      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.526e-04 -3.194 -2.846 -2.073 -3.703
0.00061788 -1.40000 10.00000 0.8565163016 2.4369996375    0.803  3.225  3.6154  0.532    3  0.000  0.500    52.14    30.79    20.24    16.04    13.03  1 -1.26e-08      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -3.292 -2.922 -2.132 -3.790
0.00061788 -1.40000 10.00000 0.8565247655 2.4370021674    0.799  3.263  3.6124  0.479    3  0.000  0.500    58.25    33.83    22.14    17.57    14.28  1 -1.47e-08      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -3.388 -2.997 -2.188 -3.876
0.00061788 -1.40000 10.00000 0.8565328121 2.4370045726    0.793  3.300  3.6096  0.428    3  0.000  0.500    64.74    37.00    24.11    19.17    15.58  1 -1.71e-08      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -3.480 -3.066 -2.237 -3.956
0.00061788 -1.40000 10.00000 0.8565347195 2.4370051427    0.792  3.308  3.6090  0.417    3  0.000  0.500    66.26    37.73    24.56    19.54    15.88  1 -1.77e-08      0.00 7.443e-01 2.551e-01 1.050e-04 3.805e-05 2.803e-04 -1.000 6.527e-04 -3.500 -3.081 -2.247 -3.973
0.00061788 -1.40000 10.00000 0.8565347195 2.4370051427    0.792  1.758  3.7480  2.522    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.412e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.528e-04 0.375 0.332 0.651 -0.166
0.00061788 -1.40000 10.00000 0.8565926552 2.4370224579    0.792  1.776  3.7465  2.499    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.412e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.528e-04 0.331 0.290 0.612 -0.211
0.00061788 -1.40000 10.00000 0.8566523790 2.4370403048    0.792  1.779  3.7463  2.495    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.412e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.527e-04 0.323 0.282 0.604 -0.219
0.00061788 -1.40000 10.00000 0.8567114472 2.4370579529    0.792  1.780  3.7464  2.494    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.411e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.527e-04 0.319 0.278 0.600 -0.223
0.00061788 -1.40000 10.00000 0.8567726016 2.4370762213    0.792  1.781  3.7467  2.494    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.411e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.527e-04 0.317 0.275 0.597 -0.225
0.00061788 -1.40000 10.00000 0.8568329811 2.4370942554    0.792  1.782  3.7472  2.496    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.411e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.528e-04 0.316 0.274 0.594 -0.226
0.00061788 -1.40000 10.00000 0.8568949103 2.4371127493    0.792  1.781  3.7478  2.499    4  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.411e-01 2.582e-01 1.111e-04 3.389e-05 2.846e-04 -1.000 6.527e-04 0.316 0.274 0.593 -0.224
